時間戳記,運行時間(s),角度(deg),ΔX(cm),ΔY(cm),ΔZ(cm),絕對X(cm),絕對Y(cm),絕對Z(cm),是否穩定,加速度X(g),加速度Y(g),加速度Z(g),陀螺儀X(deg/s),陀螺儀Y(deg/s),陀螺儀Z(deg/s)
2026-01-24 09:42:11.447,100.90,12.3,0.0,9.6,1.0,0.0,8.5,-39.1,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:11.447,100.92,8.6,0.0,6.7,0.5,0.0,6.0,-39.6,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:11.447,100.94,4.6,0.0,3.6,0.1,0.0,3.2,-39.9,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:11.448,100.96,1.0,0.0,0.8,0.0,0.0,0.7,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:11.448,100.98,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:11.448,101.00,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:11.448,101.02,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:11.448,101.04,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:11.448,101.06,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:11.448,101.08,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:11.448,101.10,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:11.448,101.12,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.168,101.14,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.168,101.16,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.168,101.18,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.168,101.20,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.168,101.22,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.168,101.24,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.168,101.26,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.168,101.28,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.168,101.30,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.168,101.32,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.168,101.34,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.168,101.36,2.0,0.0,1.6,0.0,0.0,1.4,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.168,101.38,10.4,0.0,8.2,0.7,0.0,7.2,-39.3,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.168,101.40,19.4,0.0,15.0,2.6,0.0,13.3,-37.7,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.168,101.42,29.3,0.0,22.0,5.7,0.0,19.6,-34.9,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.168,101.44,39.4,0.0,28.6,10.2,0.0,25.4,-30.9,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.168,101.46,49.1,0.0,34.0,15.6,0.0,30.2,-26.2,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.168,101.48,58.8,0.0,38.5,21.7,0.0,34.2,-20.7,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.168,101.50,68.3,0.0,41.8,28.3,0.0,37.2,-14.8,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.168,101.52,75.9,0.0,43.7,34.1,0.0,38.8,-9.7,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.168,101.54,81.2,0.0,44.5,38.1,0.0,39.5,-6.1,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.168,101.56,85.1,0.0,44.8,41.1,0.0,39.9,-3.4,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.168,101.58,87.8,0.0,45.0,43.3,0.0,40.0,-1.5,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.168,101.60,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.168,101.62,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.698,101.64,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.698,101.66,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.698,101.68,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.698,101.70,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.698,101.72,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.698,101.74,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.698,101.76,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.698,101.78,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.698,101.80,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.698,101.82,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.698,101.84,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.698,101.86,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.698,101.88,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.698,101.90,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.698,101.92,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.698,101.94,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.698,101.96,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.698,101.98,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.698,102.00,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.698,102.02,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.698,102.04,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.698,102.06,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.698,102.08,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.698,102.10,89.9,0.0,45.0,44.9,0.0,40.0,-0.1,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.698,102.12,89.9,0.0,45.0,44.9,0.0,40.0,-0.1,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.908,102.14,89.6,0.0,45.0,44.7,0.0,40.0,-0.3,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.908,102.16,89.6,0.0,45.0,44.7,0.0,40.0,-0.3,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.908,102.18,89.6,0.0,45.0,44.7,0.0,40.0,-0.3,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.908,102.20,89.7,0.0,45.0,44.8,0.0,40.0,-0.2,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.908,102.22,89.4,0.0,45.0,44.5,0.0,40.0,-0.4,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.908,102.24,89.4,0.0,45.0,44.5,0.0,40.0,-0.4,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.908,102.26,89.3,0.0,45.0,44.4,0.0,40.0,-0.5,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.908,102.28,89.1,0.0,45.0,44.3,0.0,40.0,-0.6,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.908,102.30,88.7,0.0,45.0,44.0,0.0,40.0,-0.9,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.908,102.32,88.7,0.0,45.0,44.0,0.0,40.0,-0.9,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.908,102.34,88.6,0.0,45.0,43.9,0.0,40.0,-1.0,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.908,102.36,88.4,0.0,45.0,43.7,0.0,40.0,-1.1,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.908,102.38,88.3,0.0,45.0,43.6,0.0,40.0,-1.2,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.908,102.40,88.3,0.0,45.0,43.6,0.0,40.0,-1.2,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.908,102.42,88.1,0.0,45.0,43.5,0.0,40.0,-1.3,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.908,102.44,88.1,0.0,45.0,43.5,0.0,40.0,-1.3,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.908,102.46,87.8,0.0,45.0,43.3,0.0,40.0,-1.5,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.908,102.48,87.8,0.0,45.0,43.3,0.0,40.0,-1.5,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.908,102.50,87.7,0.0,45.0,43.2,0.0,40.0,-1.6,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.908,102.52,87.5,0.0,45.0,43.1,0.0,40.0,-1.7,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.908,102.54,87.1,0.0,44.9,42.7,0.0,39.9,-2.0,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.908,102.56,87.1,0.0,44.9,42.7,0.0,39.9,-2.0,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.908,102.58,87.1,0.0,44.9,42.7,0.0,39.9,-2.0,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.908,102.60,87.0,0.0,44.9,42.6,0.0,39.9,-2.1,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:12.908,102.62,87.0,0.0,44.9,42.6,0.0,39.9,-2.1,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.523,102.64,87.1,0.0,44.9,42.7,0.0,39.9,-2.0,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.523,102.66,87.0,0.0,44.9,42.6,0.0,39.9,-2.1,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.523,102.68,87.0,0.0,44.9,42.6,0.0,39.9,-2.1,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.523,102.70,87.0,0.0,44.9,42.6,0.0,39.9,-2.1,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.523,102.72,86.8,0.0,44.9,42.5,0.0,39.9,-2.2,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.523,102.74,87.1,0.0,44.9,42.7,0.0,39.9,-2.0,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.523,102.76,86.7,0.0,44.9,42.4,0.0,39.9,-2.3,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.523,102.78,86.7,0.0,44.9,42.4,0.0,39.9,-2.3,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.523,102.80,86.5,0.0,44.9,42.3,0.0,39.9,-2.4,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.523,102.82,86.2,0.0,44.9,42.0,0.0,39.9,-2.7,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.523,102.84,86.2,0.0,44.9,42.0,0.0,39.9,-2.7,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.523,102.86,86.7,0.0,44.9,42.4,0.0,39.9,-2.3,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.523,102.88,86.4,0.0,44.9,42.2,0.0,39.9,-2.5,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.523,102.90,86.1,0.0,44.9,41.9,0.0,39.9,-2.7,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.523,102.92,86.2,0.0,44.9,42.0,0.0,39.9,-2.7,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.523,102.94,85.9,0.0,44.9,41.8,0.0,39.9,-2.9,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.523,102.96,85.7,0.0,44.9,41.6,0.0,39.9,-3.0,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.523,102.98,85.5,0.0,44.9,41.5,0.0,39.9,-3.1,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.523,103.00,85.5,0.0,44.9,41.5,0.0,39.9,-3.1,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.523,103.02,85.8,0.0,44.9,41.7,0.0,39.9,-2.9,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.523,103.04,85.8,0.0,44.9,41.7,0.0,39.9,-2.9,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.523,103.06,85.8,0.0,44.9,41.7,0.0,39.9,-2.9,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.523,103.08,85.8,0.0,44.9,41.7,0.0,39.9,-2.9,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.523,103.10,85.8,0.0,44.9,41.7,0.0,39.9,-2.9,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.524,103.12,85.5,0.0,44.9,41.5,0.0,39.9,-3.1,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.907,103.14,85.5,0.0,44.9,41.5,0.0,39.9,-3.1,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.907,103.16,85.5,0.0,44.9,41.5,0.0,39.9,-3.1,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.907,103.18,85.5,0.0,44.9,41.5,0.0,39.9,-3.1,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.907,103.20,85.5,0.0,44.9,41.5,0.0,39.9,-3.1,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.907,103.22,85.5,0.0,44.9,41.5,0.0,39.9,-3.1,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.907,103.24,85.5,0.0,44.9,41.5,0.0,39.9,-3.1,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.907,103.26,85.4,0.0,44.9,41.4,0.0,39.9,-3.2,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.907,103.28,85.4,0.0,44.9,41.4,0.0,39.9,-3.2,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.907,103.30,85.4,0.0,44.9,41.4,0.0,39.9,-3.2,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.907,103.32,85.4,0.0,44.9,41.4,0.0,39.9,-3.2,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.907,103.34,85.4,0.0,44.9,41.4,0.0,39.9,-3.2,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.907,103.36,85.4,0.0,44.9,41.4,0.0,39.9,-3.2,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.907,103.38,85.4,0.0,44.9,41.4,0.0,39.9,-3.2,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.907,103.40,85.4,0.0,44.9,41.4,0.0,39.9,-3.2,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.907,103.42,85.4,0.0,44.9,41.4,0.0,39.9,-3.2,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.907,103.44,85.2,0.0,44.8,41.2,0.0,39.9,-3.3,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.907,103.46,85.1,0.0,44.8,41.1,0.0,39.9,-3.4,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.907,103.48,85.1,0.0,44.8,41.1,0.0,39.9,-3.4,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.907,103.50,85.1,0.0,44.8,41.1,0.0,39.9,-3.4,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.907,103.52,85.1,0.0,44.8,41.1,0.0,39.9,-3.4,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.907,103.54,85.1,0.0,44.8,41.1,0.0,39.9,-3.4,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.907,103.56,85.1,0.0,44.8,41.1,0.0,39.9,-3.4,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.907,103.58,85.1,0.0,44.8,41.1,0.0,39.9,-3.4,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.907,103.60,85.1,0.0,44.8,41.1,0.0,39.9,-3.4,是,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:13.907,103.62,85.1,0.0,44.8,41.1,0.0,39.9,-3.4,是,0.000,0.000,0.000,0.0,0.0,0.0
